car_park_no,address,car_park_type,type_of_parking_system,night_parking,Latitude,Longitude,,,,,
TM8,BLK 316A TAMPINES STREET 33,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.35150075,103.9572067,,,,,
TM9,BLK 330A TAMPINES STREET 32,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.353345394,103.9590912,,,,,
TP10,BLK 68 LORONG 5 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.334916115,103.8535919,,,,,
TP12,BLK 71/72 LORONG 5 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.33402729,103.8521042,,,,,
TP14,BLK 63/64 LORONG 5 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.335888624,103.8524094,,,,,
TP15,BLK 53 TO 55 LORONG 5 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.337479353,103.8508301,,,,,
TP16,BLK 175/183 TO 185 TOA PAYOH TOWN CENTRE,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.333245754,103.8483124,,,,,
TP17,BLK 177 TO 179 TOA PAYOH TOWN CENTRE,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.333773017,103.8485947,,,,,
TP18,BLK 186/191 TO 193 TOA PAYOH TOWN CENTRE,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.332589269,103.8507462,,,,,
TP2,BLK 85/A/B/C LORONG 4 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.336179614,103.8482437,,,,,
TP20,BLK 158-161/163/168-174 LORONG 1 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.331022382,103.8444901,,,,,
TP22,BLK 148 TO 150 LORONG 1 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.334200978,103.8440399,,,,,
TP27,BLK 125/126/131 LORONG 2 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.337544084,103.8452682,,,,,
TP3,BLK 66/70/73 LORONG 4 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.335341215,103.8515472,,,,,
TP30,BLK 116/122 LORONG 1 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NO,1.340605855,103.8463364,,,,,
TP31,BLK 109/111 TO 115 LORONG 1 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.34110105,103.845871,,,,,
TP32,BLK 107/108/110-112 LORONG 1 TOA PAYOH,SURFACE CAR PARKS,COUPON PARKING,NO,1.341080308,103.8474503,,,,,
TP33,BLK 205 TO 207 TOA PAYOH NORTH,SURFACE CAR PARKS,COUPON PARKING,NIGHT PARKING,1.342517376,103.847084,,,,,
TP34,BLK 49 TO 52 LORONG 5 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.337988138,103.8524323,,,,,
TP36,BLK 43 TO 48 LORONG 5/6 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NO,1.336263061,103.8537903,,,,,
TP3A,BLK 3A LORONG 7 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.339518189,103.8542099,,,,,
TP40,BLK 241-259/25-27 KIM KEAT LINK/AVENUE,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.331687212,103.8567123,,,,,
TP41,BLK 253/254/256 KIM KEAT AVENUE,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.3319695,103.8582458,,,,,
TP43,BLK 19 TO 23 LORONG 7 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.334837556,103.8572464,,,,,
TP48,BLK 8 LORONG 7 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NO,1.337571502,103.8566818,,,,,
TP49,BLK 4/5 LORONG 7 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.338869572,103.8557434,,,,,
TP4A,BLK 4A LORONG 7 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.339271188,103.8555298,,,,,
TP50,BLK 1 TO 3 LORONG 7 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.338878393,103.8544312,,,,,
TP52,BLK 210 TO 215 LORONG 8 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.34140861,103.854538,,,,,
TP53,BLK 216 TO 221 LORONG 8 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.342442036,103.8555527,,,,,
TP54,BLK 222 TO 224 LORONG 8 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.34143889,103.8564529,,,,,
TP56,BLK 1 TO 21 LORONG 8 INDUSTRIAL PARK,SURFACE CAR PARKS,COUPON PARKING,NIGHT PARKING,1.33673346,103.8604431,,,,,
TP57,BLK 1002 TO 1004 LORONG 8 TOA PAYOH,SURFACE CAR PARKS,COUPON PARKING,NIGHT PARKING,1.334938645,103.8605042,,,,,
TP59,BLK 1003/1004 TOA PAYOH INDUSTRIAL PARK,SURFACE CAR PARKS,COUPON PARKING,NIGHT PARKING,1.334204793,103.8607025,,,,,
TP60,BLK 236 TO 240 TOA PAYOH LORONG 1,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NO,1.340165019,103.8522568,,,,,
TP61,BLK 190 TOA PAYOH CENTRAL MSCP,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.332969427,103.84832,,,,,
TP62,BLK 199 TO 201 TOA PAYOH NORTH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.341419697,103.8504639,,,,,
TP63,BLK 202 TO 204 TOA PAYOH NORTH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.341762424,103.8490295,,,,,
TP64,BLK 199 & 203 TOA PAYOH NORTH,SURFACE CAR PARKS,COUPON PARKING,NIGHT PARKING,1.342338562,103.8496094,,,,,
TP65,BLK 62B LORONG 4 TOA PAYOH,SURFACE CAR PARKS,COUPON PARKING,NO,1.335652471,103.851059,,,,,
TP66,BLK 19 LORONG 6 TOA PAYOH,SURFACE CAR PARKS,COUPON PARKING,NO,1.335277081,103.8563843,,,,,
TP67,BLK 25-27/257-259 KIM KEAT AVENUE,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.332749248,103.8571091,,,,,
TP68,BLK 196 KIM KEAT AVENUE,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.33113575,103.8592911,,,,,
TP7,BLK 100/103-106 LORONG 1 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.339803934,103.8487625,,,,,
TP8,BLK 91-96/98/100 LORONG 3 TOA PAYOH,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.339391708,103.8484497,,,,,
TP8A,BLK 91-92 LOR 3/4 TOA PAYOH LORONG 3 TOA PAYOH,SURFACE CAR PARKS,COUPON PARKING,NIGHT PARKING,1.337949634,103.849411,,,,,
TPB1,BLK 18A LORONG 6 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.336064816,103.8565979,,,,,
TPL,BLK 5/7 TANJONG PAGAR,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NO,1.276907563,103.8430099,,,,,
TPM,BLK 1/6 TANJONG PAGAR MSCP,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.275481343,103.8423004,,,,,
TPM2,BLK 101C LORONG 2 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.339270234,103.847084,,,,,
TPM3,BLK 171A LORONG 1 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.330749035,103.8422318,,,,,
TPM4,BLK 81C LORONG 4 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.335754156,103.8493423,,,,,
TPM5,BLK 84C LORONG 2 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.335818648,103.8473434,,,,,
TPM6,BLK 35A LORONG 5 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.33488965,103.8546219,,,,,
TPM7,BLK 120A LORONG 2 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.33984971,103.8459244,,,,,
TPM8,BLK 11A LORONG 8 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.336635232,103.8592834,,,,,
TPM9,BLK 10A LORONG 7 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.337081313,103.8577881,,,,,
TPMA,BLK 60A LORONG 4 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.336503625,103.8511353,,,,,
TPMB,BLK 156A LORONG 1 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.333054781,103.8452377,,,,,
TPMC,BLK 110A LORONG 1 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.341935873,103.8461609,,,,,
TPMD,BLK 161A LORONG 1 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.330208063,103.8449097,,,,,
TPME,BLK 93A LORONG 4 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.33844614,103.8498459,,,,,
TPMF,BLK 141A LORONG 2 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.335166693,103.8455963,,,,,
TPMG,BLK 128A LORONG 1 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.338249087,103.8440704,,,,,
TPMH,BLK 260 KIM KEAT AVENUE,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.332022905,103.857399,,,,,
TPMJ,BLK 146A LORONG 2 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.334266186,103.8454819,,,,,
TPMK,BLK 194A KIM KEAT AVENUE,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.330976963,103.8585739,,,,,
TPML,BLK 233A LORONG 8 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.338225842,103.8589249,,,,,
TPMM,BLK 227A LORONG 8 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.339014053,103.8580017,,,,,
TPMN,BLK 78B TOA PAYOH CENTRAL,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.334892988,103.8485794,,,,,
TPMP,BLK 138 LORONG 1A TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.336684108,103.8448029,,,,,
TPMQ,BLK 130 LORONG 1 TOA PAYOH,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.336978436,103.8428574,,,,,
TPMR,BLK 261A TOA PAYOH EAST,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.333736539,103.8556747,,,,,
TPMS,BLK 265 KIM KEAT AVENUE,MULTI-STOREY CAR PARKS,COUPON PARKING,NIGHT PARKING,1.331570268,103.8600159,,,,,
TR1,BLK 102/107 TOWNER ROAD,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NO,1.319730401,103.8611069,,,,,
TRM,BLK 14A KAMPONG ARANG ROAD,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.300331354,103.8836594,,,,,
TRS,BLK 14 KAMPONG ARANG ROAD,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.300649405,103.8834686,,,,,
TW1,BLK 25/26 TECK WHYE LANE,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NO,1.377688169,103.7551575,,,,,
TW2,BLK 15-20 TECK WHYE LANE,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.378749967,103.7544785,,,,,
TW3,BLK 8/11 TECK WHYE LANE,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.380330086,103.7545013,,,,,
TW4,BLK 1/7 TECK WHYE AVENUE,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.382072568,103.7530975,,,,,
TWM1,BLK 154A JALAN TECK WHYE,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.379154444,103.7575302,,,,,
TWM2,BLK 158A JALAN TECK WHYE,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.379636645,103.7565765,,,,,
TWM3,BLK 160A JALAN TECK WHYE,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.380388975,103.7573166,,,,,
TWM4,BLK 165 TECK WHYE CRESCENT,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.382920742,103.7539444,,,,,
TWM5,BLK 153 JALAN TECK WHYE,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.379048467,103.7586212,,,,,
TWM6,BLK 161 JALAN TECK WHYE,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.380093336,103.7581863,,,,,
TY1,BLK 1A TOH YI DRIVE,MULTI-STOREY CAR PARKS,COUPON PARKING,NIGHT PARKING,1.339036822,103.7743835,,,,,
TY2,BLK 1-19 TOH YI DRIVE,SURFACE CAR PARKS,COUPON PARKING,NO,1.3384763,103.7736511,,,,,
TY3T,BLK 17/18 TOH YI DRIVE,SURFACE CAR PARKS,COUPON PARKING,NIGHT PARKING,1.340116024,103.7723923,,,,,
TY4,BLK 21 TOH YI DRIVE,SURFACE CAR PARKS,COUPON PARKING,NO,1.338462949,103.7719727,,,,,
U1,BLK 101/110 BUKIT BATOK WEST AVENUE 6,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.348389745,103.7469788,,,,,
U10,BLK 178/184 BUKIT BATOK WEST AVENUE 8,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.345803499,103.743721,,,,,
U11,BLK 166 BUKIT BATOK WEST AVENUE 8,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NO,1.347420931,103.7433014,,,,,
U12,BLK 201/211 BUKIT BATOK STREET 21,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.346961617,103.7494736,,,,,
U13,BLK 212/230 BUKIT BATOK STREET 21,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.347803473,103.7532196,,,,,
U14,BLK 217/219 BUKIT BATOK STREET 21,SURFACE CAR PARKS,COUPON PARKING,NO,1.346989632,103.7549362,,,,,
U15,BLK 231/237 BUKIT BATOK EAST AVENUE 5,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.348883748,103.7554398,,,,,
U16,BLK 238/241 BUKIT BATOK EAST AVENUE 5,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.350435615,103.7550659,,,,,
U17,BLK 242/253 BUKIT BATOK EAST AVENUE 2/5,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.350095987,103.7568054,,,,,
U18,BLK 254/265 BUKIT BATOK EAST AVENUE 4,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.351089358,103.7587357,,,,,
U19,BLK 266/284 BUKIT BATOK EAST AVENUE 3/4,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.348502874,103.7583237,,,,,
U2,BLK 111/132 BUKIT BATOK WEST AVENUE 6,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.34987247,103.7463074,,,,,
U20,- BUKIT BATOK EAST AVENUE 2/6,SURFACE CAR PARKS,COUPON PARKING,NO,1.347131968,103.760498,,,,,
U21,BLK 301/309 BUKIT BATOK STREET 31,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.357355356,103.7485809,,,,,
U22,BLK 310/323 BUKIT BATOK STREET 32/33,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.360764384,103.7465134,,,,,
U23,BLK 407-426 BUKIT BATOK WEST AVENUE 2/4,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.363021135,103.7455673,,,,,
U24,BLK 324/336 BUKIT BATOK STREET 32/33,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.363907933,103.7476425,,,,,
U24T,BLK 333/334 BUKIT BATOK WEST AVENUE 4,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.364516377,103.7474289,,,,,
U25,BLK 337-353/355-356 BUKIT BATOK STREET 34,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.363105297,103.7500076,,,,,
U26,BLK 354/357-370 BUKIT BATOK STREET 31,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.36051631,103.7501297,,,,,
U27,BLK 371-373 BUKIT BATOK STREET 31,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.359593034,103.7510681,,,,,
U28,BLK 374-376 BUKIT BATOK STREET 31,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.357875705,103.7505646,,,,,
U29,BLK 376 BUKIT BATOK MSCP,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.358592153,103.7492981,,,,,
U3,BLK 133/139 BUKIT BATOK WEST AVENUE 6,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.351391912,103.7443542,,,,,
U30,BLK 523-525 BUKIT BATOK STREET 52,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.356914401,103.7526932,,,,,
U31,BLKS 526-534 BUKIT BATOK STREET 51,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.356913447,103.7510757,,,,,
U32,BLKS 512-514 BUKIT BATOK STREET 52,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NO,1.354100227,103.7526169,,,,,
U33,BLKS 535-542 BUKIT BATOK STREET 51/52,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.354978204,103.7513046,,,,,
U34,BLKS 501-511 BUKIT BATOK STREET 52,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.351733685,103.7537003,,,,,
U38,BLK 185/187 BUKIT BATOK WEST AVENUE 6,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NO,1.34672606,103.7445755,,,,,
U39,BLK 631 BUKIT BATOK CENTRAL,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.349759459,103.7509918,,,,,
U4,BLK 140/143 BUKIT BATOK STREET 11,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.350653529,103.7432175,,,,,
U40,BLK 644A BUKIT BATOK CENTRAL,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.348632455,103.7513657,,,,,
U41,BLK 632/644 BUKIT BATOK CENTRAL,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.349484563,103.7520447,,,,,
U41A,BLK 630 BUKIT BATOK CENTRAL,SURFACE CAR PARKS,COUPON PARKING,NIGHT PARKING,1.35012269,103.7496719,,,,,
U43,BLK 404A BUKIT BATOK WEST AVENUE 7,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.365083098,103.7459335,,,,,
U45,BLK 285A BUKIT BATOK EAST AVENUE 3,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NO,1.346918464,103.7578964,,,,,
U46,BLK 297 - 299 BUKIT BATOK ST 22 BUKIT BATOK STREET 22,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NO,1.344168186,103.7476273,,,,,
U48,BLK 350 BUKIT BATOK STREET 32,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.36143434,103.7487717,,,,,
U49,210A BUKIT BATOK STREET 21,SURFACE CAR PARKS,COUPON PARKING,NO,1.345327854,103.7508087,,,,,
U5,BLK 144/149 BUKIT BATOK WEST AVENUE 6,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.350137234,103.7446747,,,,,
U50,BLK 230A BUKIT BATOK ST 21 BUKIT BATOK STREET 21,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.347341895,103.7556534,,,,,
U51,BLK 412A BUKIT BATOK WEST AVENUE 4,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.364844203,103.7464828,,,,,
U52,BLK 194 BUKIT BATOK WEST AVENUE 6,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.344607711,103.745018,,,,,
U53,BLK 296 BUKIT BATOK STREET 22,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.343601227,103.746727,,,,,
U54,241A BUKIT BATOK EAST AVENUE 5,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.350778222,103.7552567,,,,,
U55,BLK 445 BUKIT BATOK WEST AVENUE 8,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.350833774,103.7382431,,,,,
U56,BLK 443 BUKIT BATOK WEST AVENUE 8,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.356146216,103.7373276,,,,,
U57,BLK 293 BUKIT BATOK STREET 21,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.34600246,103.7553482,,,,,
U58,BLK 448 BT BATOK WEST AVENUE 9,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.352144361,103.7404709,,,,,
U59,BLK 292 BUKIT BATOK EAST AVENUE 6,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.344443321,103.7553711,,,,,
U6,BLK 150/158 BUKIT BATOK STREET 11,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.348029494,103.7441025,,,,,
U60,BLK 451 BUKIT BATOK WEST AVENUE 6,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.353039265,103.7440109,,,,,
U61,BLK440 BUKIT BATOK WEST AVENUE 8,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.355666041,103.7392807,,,,,
U62,BLK 453 BUKIT BATOK WEST AVENUE 6,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.351629138,103.7420654,,,,,
U63,BLK 377A BUKIT BATOK STREET 31,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.359284759,103.7498474,,,,,
U64,BLK 461 BUKIT BATOK WEST AVENUE 8,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.354578614,103.7397156,,,,,
U65,BLK 439 BUKIT BATOK WEST AVENUE 8,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.357396007,103.739975,,,,,
U66,BLK 436 BUKIT BATOK WEST AVENUE 5,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.35870254,103.739624,,,,,
U67,BLK 432 BUKIT BATOK WEST AVENUE 8,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.360526919,103.7423248,,,,,
U68,BLK 460 BUKIT BATOK WEST AVENUE 9,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.35394156,103.7397614,,,,,
U69,BLK 467 BUKIT BATOK WEST AVENUE 9,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.357085228,103.7434692,,,,,
U7,BLK 159/164 BUKIT BATOK STREET 11,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.348707676,103.7420959,,,,,
U70,BLK 463 BUKIT BATOK STREET 41,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.356814146,103.7414246,,,,,
U71,BLK 113C BUKIT BATOK WEST AVENUE 6,MULTI-STOREY CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.349300027,103.7453384,,,,,
U8,BLK 165/168 BUKIT BATOK WEST AVENUE 8,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.347162008,103.7418976,,,,,
U9,BLK 169/177 BUKIT BATOK WEST AVENUE 8,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.345871925,103.7412033,,,,,
UA2,BLK 3 TO 5 UPPER ALJUNIED LANE,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NIGHT PARKING,1.333691001,103.8792267,,,,,
UA3,BLK 10/11/19 TO 21 JOO SENG ROAD,SURFACE CAR PARKS,ELECTRONIC PARKING SYSTEM,NO,1.33465445,103.8806305,,,,,
UA4,BLK 8 JOO SENG ROAD,SURFACE CAR PARKS,COUPON PARKING,NO,1.335292101,103.8789215,,,,,
